entity_id,workspace_id,policy_family_id,policy_version_real,y,date_reference,decisao,historical_decision,score1,score2,x1,x2,x3,x4,x5,x6,x7,x8,w1,w2,z1,z2,z3,z4,indicador_potencial1,indicador_potencial2,credit_score,number_of_protests,recent_income_stability,debt_ratio,ticket_value,profit_value,defaulted,churned,segment
19282,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240130,approve,approve,614,490,0,0,0,0,0,0,0,0,1,4,0,0,0,0,54.32,45.42,579,1,0.9741,0.3292,2536.86,116.49,0,0,near-prime
19283,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241111,approve,approve,767,623,0,0,0,0,0,0,0,0,4,1,0,0,0,0,43.66,65.83,727,4,0.552,0.5081,5697.1,281.26,0,0,prime
19284,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240615,approve,approve,700,572,0,0,0,0,0,0,0,0,1,10,0,0,1,0,64.03,25.67,664,1,0.8515,0.082,4291.3,137.83,0,0,standard
19285,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241225,approve,approve,252,418,0,0,0,0,0,0,0,1,1,2,1,0,0,0,46.23,43.91,298,1,0.4502,0.5589,4271.81,131.04,0,0,watchlist
19286,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240422,approve,approve,614,557,1,0,0,0,0,0,0,1,7,4,0,0,0,0,13.41,50.68,598,7,0.4574,0.6177,3764.64,-5.46,1,0,near-prime
19287,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241208,approve,approve,550,467,0,0,0,0,0,0,1,0,1,1,0,0,0,0,54.45,47.45,527,1,0.766,0.218,3636.85,145.14,0,0,watchlist
19288,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240430,approve,approve,561,462,0,0,0,0,0,0,0,0,1,4,0,0,0,0,39.3,49.37,533,1,0.9321,0.3578,3452.74,131.7,0,0,watchlist
19289,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240331,approve,approve,842,637,0,0,0,0,0,0,0,0,1,12,0,0,0,0,43.5,55.59,785,1,0.8878,0.2308,4314.23,146.01,0,0,prime
19290,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241130,reject,reject,292,328,1,0,0,1,0,0,0,0,4,11,0,0,0,0,28.08,51.44,302,4,0.8459,0.4996,4783.61,0.0,0,0,watchlist
19291,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240129,approve,approve,555,484,0,0,0,0,0,0,1,0,1,4,0,0,0,0,56.71,55.14,535,1,0.8168,0.4752,5615.97,172.61,0,0,watchlist
19292,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241210,approve,approve,770,620,0,0,1,0,0,0,1,0,1,4,0,0,0,0,35.92,57.27,728,1,0.877,0.2754,3591.1,155.25,0,0,prime
19293,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240413,approve,approve,526,695,0,0,1,0,0,0,0,0,1,6,0,0,0,0,45.75,47.96,573,1,0.9484,0.4859,5606.77,158.08,0,0,near-prime
19294,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240505,reject,reject,396,418,1,0,0,0,0,0,0,0,3,5,0,0,1,0,37.41,39.2,402,3,0.6205,0.6808,3300.71,0.0,0,0,watchlist
19295,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240405,approve,approve,574,530,0,0,0,0,0,1,0,0,6,7,0,0,1,0,60.54,28.29,562,6,0.9183,0.1498,5417.68,258.96,0,0,near-prime
19296,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240909,approve,approve,831,540,0,0,0,0,0,0,0,0,1,2,0,0,0,0,55.28,52.69,750,1,0.6437,0.2422,4366.86,181.46,0,0,prime
19297,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240824,approve,approve,542,617,0,0,0,0,0,0,0,0,4,2,0,0,0,0,38.71,71.06,563,4,0.3611,0.1862,2998.98,131.31,0,0,near-prime
19298,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240803,approve,approve,581,441,0,0,0,0,0,0,0,0,3,3,0,0,0,0,39.79,73.36,542,3,0.8965,0.2584,3324.9,179.8,0,0,near-prime
19299,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240226,reject,reject,515,495,0,0,0,0,0,0,0,0,4,4,0,0,0,0,42.49,55.13,509,4,0.7433,0.4582,1765.0,0.0,0,0,watchlist
19300,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241207,approve,approve,790,623,0,0,1,0,0,0,0,1,1,5,0,0,0,0,50.78,42.69,743,1,0.8677,0.3467,4642.01,154.21,0,0,prime
19301,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240423,approve,approve,71,394,0,1,0,0,0,0,1,0,4,6,0,0,0,0,34.14,27.37,161,4,0.5931,0.7095,4057.79,-32.14,1,1,watchlist
19302,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240525,reject,reject,374,370,0,0,0,1,0,1,1,1,8,5,0,0,0,0,18.97,39.13,373,8,0.4607,0.5965,2384.23,0.0,1,0,watchlist
19303,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240128,approve,approve,404,443,0,0,0,0,0,0,0,0,1,4,0,0,0,0,59.08,52.5,415,1,0.8542,0.3774,2488.22,110.2,0,0,watchlist
19304,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241102,reject,reject,665,635,1,0,0,1,1,0,0,1,2,8,0,1,0,0,28.86,52.12,657,2,0.2863,0.4118,3573.34,0.0,0,0,standard
19305,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240605,approve,approve,837,676,0,0,0,0,0,0,0,0,1,9,0,0,1,1,47.28,59.56,792,1,0.6578,0.172,3143.83,128.66,0,0,prime
19306,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240728,approve,approve,348,410,0,0,1,0,0,0,0,0,3,7,0,0,0,0,50.38,33.61,365,3,0.4114,0.7295,4593.25,-56.99,1,0,watchlist
19307,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240306,approve,approve,556,412,0,0,0,0,0,1,0,0,1,3,0,0,0,0,41.82,59.28,516,1,0.8728,0.1903,2839.1,146.36,0,0,watchlist
19308,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240623,approve,approve,718,650,0,0,0,0,0,0,0,0,6,2,0,0,0,0,46.88,51.6,699,6,0.8595,0.1179,3580.32,103.62,0,0,standard
19309,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240704,approve,approve,832,608,0,0,0,0,0,0,0,0,2,4,0,0,0,0,30.85,72.04,769,2,0.8259,0.3111,4590.7,180.08,0,0,prime
19310,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240123,approve,approve,531,633,0,0,0,0,0,1,0,0,1,3,0,0,0,0,57.44,23.46,560,1,0.6371,0.2959,3486.44,187.66,0,0,near-prime
19311,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240613,approve,approve,564,487,0,1,0,0,0,0,0,0,1,3,0,0,0,0,45.31,55.29,542,1,0.8335,0.2438,2509.58,108.34,0,0,near-prime
19312,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240214,approve,approve,371,528,0,0,0,0,0,0,0,0,3,2,0,0,0,0,37.92,65.03,415,3,0.6927,0.2605,5800.48,222.46,0,0,watchlist
19313,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240707,approve,approve,842,621,0,0,1,0,0,0,0,0,1,6,0,0,0,0,57.95,33.88,780,1,0.7043,0.1091,4308.03,194.63,0,0,prime
19314,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241224,approve,approve,731,618,0,0,0,0,0,0,0,0,2,6,0,0,0,0,50.48,72.33,699,2,0.9046,0.2376,5641.67,299.2,0,0,standard
19315,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241120,reject,reject,85,296,1,0,0,0,0,1,1,1,8,14,1,0,0,0,21.7,35.74,144,8,0.1496,0.4761,4624.28,0.0,1,0,watchlist
19316,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241216,approve,approve,738,630,0,0,0,0,0,0,0,0,1,3,0,0,0,0,61.7,41.37,708,1,0.8284,0.2931,4926.17,193.81,0,0,standard
19317,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240210,approve,approve,695,695,0,0,0,0,0,0,1,0,1,1,0,0,0,0,32.39,79.99,695,1,0.7552,0.4918,5403.86,253.73,0,0,standard
19318,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240201,approve,approve,508,528,0,0,0,0,0,0,0,0,9,2,1,0,0,0,9.54,48.07,514,9,0.2651,0.5848,2350.16,-52.12,1,0,watchlist
19319,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240721,approve,approve,724,557,0,0,0,0,0,0,0,1,1,8,0,0,0,0,47.89,50.34,677,1,0.9015,0.1593,3690.08,169.54,0,0,standard
19320,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240105,reject,reject,651,459,0,1,0,0,0,0,0,1,2,5,0,0,1,1,38.65,10.48,597,2,0.179,0.8638,3036.26,0.0,1,0,near-prime
19321,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240721,approve,approve,300,389,0,0,1,0,0,0,0,0,2,1,0,0,1,0,52.45,56.09,325,2,0.6996,0.2602,4246.62,119.01,0,1,watchlist
19322,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240217,reject,reject,607,535,0,0,0,0,0,0,0,0,4,12,0,0,0,0,44.52,26.28,587,4,0.5496,0.6279,2093.61,0.0,0,0,near-prime
19323,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240805,approve,approve,667,476,0,0,0,0,0,0,0,0,2,6,0,0,1,1,44.6,42.32,614,2,0.8668,0.2463,4482.78,239.79,0,0,near-prime
19324,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241130,approve,approve,788,454,0,0,0,0,0,0,0,0,7,4,0,0,0,1,62.03,18.67,694,7,0.4414,0.7971,4669.83,-134.91,1,0,standard
19325,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240521,approve,approve,309,377,0,0,0,0,0,0,0,0,9,6,0,0,0,0,44.3,65.66,328,9,0.8821,0.1155,4580.14,139.7,0,0,watchlist
19326,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240315,approve,approve,486,467,0,0,0,0,0,0,0,0,1,2,0,0,0,0,56.09,53.47,481,1,0.5409,0.2731,2864.4,148.36,0,0,watchlist
19327,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241201,approve,approve,163,446,0,1,0,0,0,0,0,0,8,4,1,0,0,0,7.75,37.17,242,8,0.5112,0.7593,2370.89,-19.83,1,1,watchlist
19328,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240710,approve,approve,278,454,0,0,0,0,0,1,0,0,1,7,0,0,0,1,36.24,25.95,327,1,0.3952,0.5862,5466.96,-49.48,1,0,watchlist
19329,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240910,approve,approve,726,614,0,0,1,0,0,0,0,0,2,6,0,0,0,0,41.58,74.03,695,2,0.7281,0.3234,2738.97,129.99,0,0,standard
19330,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240601,approve,approve,671,476,0,0,0,0,0,0,0,0,1,3,0,0,0,0,56.88,38.86,616,1,0.6087,0.1731,5186.4,240.88,0,0,near-prime
19331,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240328,approve,approve,507,628,0,0,0,0,0,1,0,0,1,3,0,0,0,0,50.41,42.25,541,1,0.7646,0.0686,4238.81,228.26,0,0,near-prime
19332,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241006,reject,reject,676,438,0,0,0,0,0,1,0,0,11,8,1,0,0,0,17.26,36.93,609,11,0.2033,0.7336,4101.74,0.0,1,0,near-prime
19333,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240609,approve,approve,705,516,0,1,0,0,1,0,0,0,2,13,0,0,1,0,47.69,21.14,652,2,0.5234,0.6431,3242.2,-96.87,1,0,standard
19334,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240316,approve,approve,159,257,0,0,0,0,0,1,1,0,1,2,0,0,0,0,60.91,48.31,186,1,0.8014,0.3866,5882.0,318.89,0,0,watchlist
19335,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241017,reject,reject,697,637,0,0,0,0,0,0,0,0,3,4,0,0,0,0,45.51,43.8,680,3,0.6648,0.5271,3756.97,0.0,0,0,standard
19336,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240725,approve,approve,597,685,0,0,0,0,0,0,0,0,2,4,0,0,0,0,43.82,38.34,622,2,0.6667,0.5497,4351.55,190.65,0,1,standard
19337,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240114,approve,approve,444,614,0,0,0,0,0,0,0,0,2,7,1,0,0,0,52.36,42.87,492,2,0.6403,0.0652,5067.31,240.21,0,0,watchlist
19338,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241013,approve,approve,637,646,0,0,0,0,1,0,0,0,3,1,0,0,0,0,48.89,45.61,640,3,0.8288,0.1545,2704.76,135.5,0,0,standard
19339,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240218,reject,reject,568,544,0,0,0,0,0,0,0,0,9,7,1,0,0,0,40.03,54.23,561,9,0.6907,0.4955,1725.07,0.0,0,0,near-prime
19340,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241114,approve,approve,635,639,0,1,0,0,0,0,0,0,1,1,0,0,0,0,48.69,54.98,636,1,0.8951,0.592,4072.86,180.88,0,1,standard
19341,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240224,approve,approve,481,458,0,0,0,0,0,0,0,0,2,4,0,0,0,0,54.24,48.34,475,2,0.7818,0.1437,5618.0,232.81,0,1,watchlist
19342,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240309,approve,approve,476,494,0,0,0,0,0,0,0,0,1,1,0,0,0,0,58.92,40.98,481,1,0.7454,0.3308,4276.93,146.0,0,1,watchlist
19343,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240106,approve,approve,392,407,0,0,0,0,0,0,0,0,6,3,0,0,0,0,51.95,40.21,396,6,0.8136,0.4599,3811.24,149.81,0,0,watchlist
19344,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240327,approve,approve,377,600,0,0,0,0,0,0,0,0,3,5,0,0,0,0,43.07,54.28,439,3,0.7739,0.3404,1878.23,54.97,0,0,watchlist
19345,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240513,reject,reject,855,610,0,0,0,0,0,0,0,0,6,8,0,0,0,0,49.6,31.11,786,6,0.3388,0.4733,3687.11,0.0,0,0,prime
19346,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240920,approve,approve,727,687,0,0,0,0,0,0,0,0,2,4,0,0,0,0,50.34,49.64,716,2,0.8519,0.2812,3905.83,150.67,0,1,standard
19347,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240102,reject,reject,329,444,1,1,0,0,0,0,0,0,6,12,0,0,1,0,38.51,11.62,361,6,0.1543,0.7984,2348.21,0.0,1,0,watchlist
19348,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240816,approve,approve,612,490,0,0,0,0,0,0,0,0,1,3,0,0,0,0,61.7,36.88,578,1,0.6445,0.1657,3299.27,115.23,0,0,near-prime
19349,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240927,approve,approve,621,492,0,0,0,0,0,0,0,0,2,4,0,1,1,0,55.69,41.42,585,2,0.8149,0.164,3337.89,159.42,0,0,near-prime
19350,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241121,approve,approve,607,452,0,0,0,0,0,0,0,0,1,3,0,0,0,1,39.19,47.57,564,1,0.6203,0.05,3693.12,117.4,0,1,near-prime
19351,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240928,approve,approve,373,313,0,0,0,0,0,0,0,0,2,1,0,0,0,0,49.93,57.19,356,2,0.8341,0.0931,3012.0,115.61,0,0,watchlist
19352,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240702,approve,approve,651,472,0,0,0,0,0,0,0,0,1,5,0,0,0,0,51.37,38.1,601,1,0.8632,0.1954,3882.36,170.64,0,0,near-prime
19353,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240313,approve,approve,520,610,0,0,0,0,0,0,0,0,1,6,0,0,0,0,52.99,62.28,545,1,0.8095,0.3012,3192.08,118.52,0,0,near-prime
19354,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240404,approve,approve,674,469,0,0,0,0,0,0,0,0,1,2,0,0,0,0,66.47,33.52,617,1,0.6579,0.164,2777.57,135.67,0,1,near-prime
19355,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241127,approve,approve,877,482,0,1,0,0,0,0,0,0,4,8,0,0,1,1,26.22,43.85,766,4,0.5124,0.2266,1428.22,-12.66,1,0,prime
19356,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240229,approve,approve,763,460,1,0,0,0,0,0,0,0,1,3,0,0,0,0,39.08,64.32,678,1,0.6214,0.2096,4171.67,185.2,0,0,standard
19357,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240508,reject,reject,589,684,0,0,0,0,0,0,1,0,6,7,0,0,0,0,36.58,56.47,616,6,0.3456,0.2657,4450.48,0.0,0,0,near-prime
19358,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240618,approve,approve,476,488,0,0,0,1,0,0,0,0,4,1,0,0,0,0,31.95,90.7,479,4,0.7017,0.0312,2528.67,123.14,0,0,watchlist
19359,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240910,approve,approve,522,571,0,0,0,0,0,0,0,0,1,5,0,0,0,0,49.0,47.75,536,1,0.864,0.3729,4520.21,208.35,0,1,watchlist
19360,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240507,approve,approve,405,442,1,1,0,1,0,0,0,0,3,5,0,0,0,0,45.99,20.18,415,3,0.2527,0.9083,4711.04,-29.47,1,0,watchlist
19361,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240423,approve,approve,251,399,0,1,0,0,0,0,0,1,3,5,0,0,0,0,17.11,35.13,292,3,0.5761,0.5083,3690.52,-45.79,1,0,watchlist
19362,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240902,approve,approve,542,484,0,1,0,0,0,1,1,0,5,4,0,0,0,0,32.37,32.1,526,5,0.6878,0.6229,4948.28,-5.74,1,1,watchlist
19363,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240606,approve,approve,341,410,1,0,0,0,0,1,1,0,3,4,0,0,0,0,2.2,55.28,360,3,0.3376,0.7203,3627.53,-17.15,1,0,watchlist
19364,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240712,reject,reject,390,333,0,1,0,0,0,0,0,0,3,2,0,0,0,1,22.12,57.38,374,3,0.4339,0.1054,3005.97,0.0,0,0,watchlist
19365,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241019,approve,approve,484,565,0,0,0,0,0,0,0,0,4,2,0,0,0,0,49.53,60.5,507,4,0.6625,0.2927,3844.7,113.27,0,0,watchlist
19366,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240129,reject,reject,460,449,0,0,0,0,0,0,0,0,2,7,1,0,0,0,39.67,37.03,457,2,0.1852,0.6214,3699.09,0.0,0,1,watchlist
19367,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241213,reject,reject,77,395,0,0,1,0,0,0,0,0,8,3,1,0,1,0,12.77,37.25,166,8,0.2216,0.9741,3855.64,0.0,1,0,watchlist
19368,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240710,approve,approve,816,584,0,0,0,1,1,0,0,0,1,1,0,0,0,0,35.13,74.21,751,1,0.743,0.4309,3567.24,134.14,0,1,prime
19369,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240101,approve,approve,801,488,0,0,0,0,0,0,0,0,1,4,0,0,0,0,50.75,61.31,713,1,0.9449,0.366,4695.64,245.51,0,0,standard
19370,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240630,approve,approve,614,463,0,0,0,0,0,0,0,0,1,1,0,0,0,0,54.25,34.37,572,1,0.6027,0.2465,2962.64,159.57,0,0,near-prime
19371,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240818,approve,approve,539,500,0,0,0,0,0,0,0,0,1,3,0,0,0,0,57.63,45.43,528,1,0.684,0.0472,4701.65,257.17,0,0,watchlist
19372,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240214,approve,approve,434,459,0,0,0,1,0,0,1,0,2,9,0,0,0,0,21.52,32.27,441,2,0.421,0.3728,1935.19,-58.47,1,0,watchlist
19373,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240911,reject,reject,0,362,0,0,0,1,0,0,0,1,7,8,0,0,0,0,30.72,17.05,101,7,0.3347,0.7011,3987.9,0.0,1,0,watchlist
19374,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240117,approve,approve,299,496,0,0,1,0,0,0,0,0,16,12,1,0,0,0,42.38,30.82,354,12,0.3832,0.757,3752.56,6.73,1,1,watchlist
19375,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240718,reject,reject,497,593,0,0,0,0,0,0,0,0,3,5,0,0,0,0,33.47,62.75,524,3,0.6189,0.4162,3801.77,0.0,0,0,watchlist
19376,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240306,approve,approve,436,563,1,0,1,0,0,0,0,0,1,1,0,0,0,0,49.33,47.55,472,1,0.7132,0.257,3357.08,166.68,0,1,watchlist
19377,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241220,approve,approve,531,660,0,0,0,0,0,0,0,0,3,1,0,1,0,0,54.91,55.23,567,3,0.5759,0.1473,4397.98,183.42,0,0,near-prime
19378,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240328,reject,reject,467,449,0,0,0,0,0,0,0,0,8,9,0,0,0,1,0,51.44,462,8,0.3227,0.958,2533.72,0.0,1,0,watchlist
19379,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240607,approve,approve,708,622,0,0,0,0,0,0,0,0,3,7,0,0,0,0,39.87,57.25,684,3,0.6701,0.1674,3468.58,158.43,0,0,standard
19380,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240826,approve,approve,351,395,0,0,0,0,0,0,0,0,1,3,0,1,0,0,46.04,55.94,363,1,0.7717,0.1451,3949.04,162.93,0,0,watchlist
19381,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241006,approve,approve,492,492,0,0,0,0,1,0,0,0,1,11,0,0,1,0,61.41,51.02,492,1,0.7831,0.2949,4623.84,187.53,0,0,watchlist
19382,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241029,approve,approve,400,508,0,0,0,0,0,0,1,0,1,5,0,0,0,0,42.9,73.89,430,1,0.9325,0.2725,4077.78,126.03,0,0,watchlist
19383,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240430,reject,reject,723,580,0,0,0,0,0,0,0,0,5,13,0,0,1,0,39.86,43.86,683,5,0.3657,0.6103,1832.29,0.0,0,0,standard
19384,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240122,approve,approve,452,497,0,1,0,0,0,1,0,0,6,1,0,0,0,0,40.1,31.39,465,6,0.28,0.7668,3449.23,-59.19,1,1,watchlist
19385,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241205,approve,approve,665,584,0,0,0,0,0,0,0,0,5,3,0,0,1,0,41.51,54.22,642,5,0.3985,0.2309,4369.03,150.98,0,0,standard
19386,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240220,approve,approve,367,511,0,0,0,0,0,0,0,0,2,5,0,0,0,0,50.26,50.62,407,2,0.5394,0.4594,4226.33,152.62,0,1,watchlist
19387,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240104,approve,approve,248,511,1,0,0,0,0,0,0,0,6,3,0,0,1,1,27.82,32.05,322,6,0.4592,0.5905,4744.51,-10.99,1,0,watchlist
19388,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240507,approve,approve,814,521,0,0,0,0,0,0,0,0,1,1,0,0,0,0,33.0,65.3,732,1,0.9729,0.2102,4188.58,205.67,0,0,prime
19389,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240321,approve,approve,656,642,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40.65,58.33,652,1,0.9245,0.2622,5972.97,271.82,0,1,standard
19390,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240602,approve,approve,687,561,0,0,0,0,0,0,0,0,2,4,1,0,0,0,50.46,52.65,652,2,0.7592,0.2198,4177.76,199.11,0,0,standard
19391,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240612,reject,reject,533,390,1,0,1,1,0,1,1,0,6,7,1,0,0,0,28.54,38.04,493,6,0.0452,0.8448,3106.99,0.0,1,0,watchlist
19392,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240906,approve,approve,543,557,0,0,0,0,0,0,0,0,2,2,0,0,0,0,59.31,20.02,547,2,0.6219,0.5368,4322.7,171.93,0,0,near-prime
19393,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240403,approve,approve,651,674,0,0,0,0,0,0,0,0,1,4,0,0,0,0,52.75,40.98,657,1,0.6921,0.1897,4726.18,182.31,0,0,standard
19394,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240811,approve,approve,362,301,1,0,0,0,0,0,0,0,2,2,0,0,0,0,52.13,58.57,345,2,0.9078,0.1702,3474.34,131.06,0,0,watchlist
19395,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240226,approve,approve,126,440,1,0,1,0,0,0,0,0,6,13,0,0,0,0,36.38,28.74,214,6,0.3704,0.4674,2240.99,-6.24,1,0,watchlist
19396,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240704,approve,approve,559,511,0,0,0,0,0,0,0,0,1,8,0,0,0,1,46.17,62.5,546,1,0.7368,0.3366,3772.07,169.96,0,0,near-prime
19397,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240715,reject,reject,335,376,1,0,1,0,0,0,0,0,5,7,1,0,1,0,22.88,20.39,346,5,0.2014,0.3961,3765.59,0.0,1,0,watchlist
19398,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241118,approve,approve,506,471,0,0,0,0,0,0,0,0,4,4,1,0,0,0,49.28,51.76,496,4,0.8253,0.3758,6054.47,221.3,0,0,watchlist
19399,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240502,approve,approve,731,610,0,0,0,0,0,0,0,0,5,4,0,0,0,0,44.14,68.77,697,5,0.8058,0.1055,4287.41,186.63,0,0,standard
19400,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240303,approve,approve,544,508,0,0,0,0,0,0,1,0,1,3,0,1,0,0,55.06,51.96,534,1,0.6414,0.3984,5382.4,258.88,0,0,watchlist
19401,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241026,approve,approve,658,579,0,0,0,0,0,0,0,0,1,3,0,0,0,0,58.93,40.35,636,1,0.9038,0.1407,4034.9,211.03,0,0,standard
19402,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241015,reject,reject,445,463,0,0,0,0,0,0,0,1,12,2,0,0,0,0,31.18,59.12,450,12,0.5819,0.5566,3514.47,0.0,0,0,watchlist
19403,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240814,reject,reject,280,384,1,0,0,0,0,0,0,0,8,19,0,1,0,0,4.85,37.3,309,8,0.1816,0.6561,4241.19,0.0,1,0,watchlist
19404,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241027,approve,approve,895,754,0,0,0,0,0,0,0,0,1,1,0,0,0,0,44.84,60.12,856,1,0.8353,0.1933,6126.84,228.81,0,0,prime
19405,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240521,approve,approve,739,519,0,0,0,0,0,0,0,0,1,3,0,0,0,0,48.46,66.62,677,1,0.5464,0.1879,5942.08,189.13,0,0,standard
